"Calling_Number";"Calling_IMEI";"Date";"Heure";"Type";"Duration";"Called_Number";"Called_IMEI";"Forward_Number";"End Time"
"4RU64I8I242";"353R2RIU44R94RI";26/03/2017;21:42:56;"Outgoing Call";"00:00:12";"4RU9835RI39";;"4RU9835RI39";26.03.2017 21:43:08
"4RU8U338494";"352I53I6I32R6U2";26/03/2017;22:19:26;"Outgoing Call";"00:01:05";"4RU889R29R9";;"4RU889R29R9";26.03.2017 22:20:31
"4RU86833R44";;26/03/2017;22:59:56;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:00:39;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:03:15;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:03:35;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:03:40;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:04:07;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:04:30;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:04:31;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:04:51;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:05:26;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:05:37;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:06:10;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:06:11;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:06:14;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:06:24;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:06:47;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:30:09;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:37:40;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:38:00;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:38:31;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:38:41;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:39:21;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;26/03/2017;23:39:24;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:39:44;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:40:19;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:40:52;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:41:19;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:44:15;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";26/03/2017;23:44:38;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;26/03/2017;23:44:51;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;00:13:50;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;00:16:18;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;00:16:43;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;00:17:28;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;00:18:12;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;00:18:21;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU9459U48I";;27/03/2017;07:29:58;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU8695R958";;27/03/2017;08:43:01;"Incoming Call";"00:00:07";"4RU8U338494";"352I53I6I32R6U2";"4RU8U338494";27.03.2017 08:43:08
"4RU8695R958";;27/03/2017;08:43:01;"Forward";"00:00:07";"4RU8U338494";"352I53I6I32R6U2";"4RU8U338494";
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;08:43:28;"Outgoing Call";"00:01:12";"4RU8695R958";;"4RU8695R958";27.03.2017 08:44:40
"4R2R86UII42";;27/03/2017;08:59:47;"Incoming Call";"00:01:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 09:00:47
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;09:12:55;"Outgoing Call";"00:00:27";"4RU9835RI39";;"4RU9835RI39";27.03.2017 09:13:22
"Sunrise";;27/03/2017;09:38:06;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"Sunrise";;27/03/2017;09:38:07;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"Sunrise";;27/03/2017;09:38:09;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III8";
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;11:19:21;"Outgoing Call";"00:02:02";"4RU9835RI39";;"4RU9835RI39";27.03.2017 11:21:23
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;11:32:47;"Outgoing Call";"00:00:18";"4RU9835RI39";;"4RU9835RI39";27.03.2017 11:33:05
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;11:44:34;"Outgoing Call";"00:00:16";"4RU9835RI39";;"4RU9835RI39";27.03.2017 11:44:50
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;12:16:56;"Outgoing Call";"00:00:51";"4RU92I52RU2";;"4RU92I52RU2";27.03.2017 12:17:47
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;12:18:39;"Outgoing Call";"00:00:39";"4RU92I52RU2";;"4RU92I52RU2";27.03.2017 12:19:18
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;12:26:17;"Outgoing Call";"00:00:53";"4RU8U93I838";;"4RU8U93I838";27.03.2017 12:27:10
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;12:33:11;"Outgoing Call";"00:00:19";"4RU9835RI39";;"4RU9835RI39";27.03.2017 12:33:30
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;12:52:11;"Outgoing Call";"00:00:35";"4RU89R984U4";;"4RU89R984U4";27.03.2017 12:52:46
"4RU64R48IR5";;27/03/2017;12:57:01;"Incoming Call";"00:01:17";"4RU8UU64IUU";;;
"4RU64R48IR5";;27/03/2017;12:57:01;"Incoming Call";"00:01:17";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 12:58:18
"4RU89R984U4";;27/03/2017;13:22:52;"Incoming Call";"00:00:26";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 13:23:18
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;13:23:44;"Outgoing Call";"00:01:15";"4RU883686UU";;"4RU883686UU";27.03.2017 13:24:59
"4RU96R8RRRR";;27/03/2017;13:29:50;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II6";
"4RU96R8RRRR";;27/03/2017;13:29:50;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II6";
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;13:30:57;"Outgoing Call";"00:01:38";"4RU96R8RRRR";;"4RU96R8RRRR";27.03.2017 13:32:35
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;13:42:31;"Outgoing Call";"00:01:10";"4RU6UU6U223";;;27.03.2017 13:43:41
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;14:02:12;"Outgoing Call";"00:00:32";"4RU9835RI39";;"4RU9835RI39";27.03.2017 14:02:44
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;14:03:59;"Outgoing Call";"00:01:08";"4R86IU985U4226";;"4R86IU985U4226";27.03.2017 14:05:07
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;14:07:04;"Outgoing Call";"00:05:55";"4R2R644I2R2";;"4R2R644I2R2";27.03.2017 14:12:59
"4RU89R984U4";;27/03/2017;14:20:47;"Incoming Call";"00:00:46";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 14:21:33
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;14:25:30;"Outgoing Call";"00:00:28";"4RU6UU6U223";;;27.03.2017 14:25:58
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;14:45:50;"Outgoing Call";"00:00:17";"4RU9835RI39";;"4RU9835RI39";27.03.2017 14:46:07
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;14:52:41;"Outgoing Call";"00:00:51";"4RU65399I4U";;;27.03.2017 14:53:32
"4RU89IIII66";;27/03/2017;14:58:31;"Incoming Call";"00:02:09";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 15:00:40
"4RU98IUI334";;27/03/2017;15:01:48;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU98IUI334";;27/03/2017;15:02:12;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:02:25;"Outgoing Call";"00:00:19";"4RU89R984U4";;"4RU89R984U4";27.03.2017 15:02:44
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:03:08;"Outgoing Call";"00:00:32";"4RU9835RI39";;"4RU9835RI39";27.03.2017 15:03:40
"4RU9UU98852";;27/03/2017;15:31:18;"Incoming Call";"00:00:29";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 15:31:47
"4RU8623UR25";;27/03/2017;15:33:16;"Forward";"00:00:01";"4RU8UU64IUU";;"4RU8UU64IUU";
"4RU8623UR25";;27/03/2017;15:33:16;"Incoming Call";"00:00:01";"4RU8UU64IUU";;;
"4R2R86UII42";;27/03/2017;15:37:28;"Incoming Call";"00:00:06";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 15:37:34
"4RU8UU64IUU";;27/03/2017;15:38:39;"Outgoing Call";"00:01:42";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;15:38:40;"Outgoing Call";"00:01:42";"4RU8623UR25";;;27.03.2017 15:40:22
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:40:35;"Outgoing Call";"00:00:02";"4RU9UUI3248";;"4RU9UUI3248";27.03.2017 15:40:37
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:40:55;"Outgoing Call";"00:00:25";"4RU9835RI39";;"4RU9835RI39";27.03.2017 15:41:20
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:42:50;"Outgoing Call";"00:01:28";"4R2R86UII42";;"4R2R86UII42";27.03.2017 15:44:18
"4RU6UU5U63I";;27/03/2017;15:47:34;"Incoming Call";"00:00:04";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 15:47:38
"4RU889R29R9";;27/03/2017;15:47:46;"Incoming Call";"00:02:05";"4RU8U338494";"352I53I6I32R6U2";"4RU8U338494";27.03.2017 15:49:51
"4RU8UU64IUU";;27/03/2017;15:49:24;"Outgoing Call";"00:01:16";"4RU659U29R2";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;15:49:24;"Outgoing Call";"00:01:16";"4RU659U29R2";;;27.03.2017 15:50:40
"4RU9UU98852";;27/03/2017;15:58:40;"Incoming Call";"00:00:01";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 15:58:41
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;15:58:58;"Outgoing Call";"00:01:35";"4RU9UU98852";;"4RU9UU98852";27.03.2017 16:00:33
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;16:02:53;"Outgoing Call";"00:00:11";"4RU9835RI39";;"4RU9835RI39";27.03.2017 16:03:04
"4RU9UUI3248";;27/03/2017;16:04:27;"Incoming Call";"00:00:33";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 16:05:00
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;16:15:50;"Outgoing Call";"00:01:13";"4RU6586I242";;"4RU6586I242";27.03.2017 16:17:03
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;16:26:34;"Outgoing Call";"00:00:47";"4RU89R984U4";;"4RU89R984U4";27.03.2017 16:27:21
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;16:35:52;"Outgoing Call";"00:00:36";"4RU639I2R4I";;"4RU639I2R4I";27.03.2017 16:36:28
"4RU98IUI334";;27/03/2017;16:46:51;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU89R984U4";;27/03/2017;16:47:17;"Incoming Call";"00:00:20";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 16:47:37
"4RU98IUI334";;27/03/2017;16:47:32;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU94999II5";
"4RU639I2R4I";;27/03/2017;16:51:41;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III3";
"4RU639I2R4I";;27/03/2017;16:51:52;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RIR";"4RU6598III3";
"4RU8UU64IUU";;27/03/2017;16:54:48;"Outgoing Call";"00:00:18";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;16:54:48;"Outgoing Call";"00:00:18";"4RU8623UR25";;;27.03.2017 16:55:06
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;16:58:57;"Outgoing Call";"00:00:04";"4RU88398U84";;"4RU88398U84";27.03.2017 16:59:01
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:00:20;"Outgoing Call";"00:00:08";"4RU88398U84";;"4RU88398U84";27.03.2017 17:00:28
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:01:11;"Outgoing Call";"00:00:04";"4RU88398U84";;"4RU88398U84";27.03.2017 17:01:15
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:02:09;"Outgoing Call";"00:00:32";"4R58448I523";;"4R58448I523";27.03.2017 17:02:41
"4RU89IIII66";;27/03/2017;17:06:30;"Incoming Call";"00:02:20";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 17:08:50
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;17:10:51;"Outgoing SMS";"00:00:00";"4RU89IIII66";;;
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;17:11:45;"Outgoing Call";"00:02:35";"4RU93U95I89";;"4RU93U95I89";27.03.2017 17:14:20
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;17:15:07;"Outgoing Call";"00:00:19";"4RU93U95I89";;"4RU93U95I89";27.03.2017 17:15:26
"4RU88398U84";;27/03/2017;17:16:53;"Incoming Call";"00:00:11";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 17:17:04
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:18:16;"Outgoing Call";"00:00:09";"4RU86R3U224";;"4RU86R3U224";27.03.2017 17:18:25
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:18:30;"Outgoing Call";"00:00:04";"4RU86R3U224";;"4RU86R3U224";27.03.2017 17:18:34
"4RU86R3U224";;27/03/2017;17:22:22;"Incoming Call";"00:00:47";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 17:23:09
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;17:22:37;"Outgoing Call";"00:00:03";"4RU8695R958";;"4RU8695R958";27.03.2017 17:22:40
"4RU8695R958";;27/03/2017;17:22:55;"Forward";"00:00:01";"4RU8U338494";"352I53I6I32R6U2";"4RU8U338494";
"4RU8695R958";;27/03/2017;17:22:55;"Incoming Call";"00:00:01";"4RU8U338494";"352I53I6I32R6U2";"4RU8U338494";27.03.2017 17:22:56
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;17:22:58;"Outgoing Call";"00:00:33";"4RU9U94238U";;"4RU9U94238U";27.03.2017 17:23:31
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:23:40;"Outgoing Call";"00:01:00";"4RU9459UI3I";;"4RU9459UI3I";27.03.2017 17:24:40
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:33:09;"Outgoing Call";"00:00:44";"4RU88398U84";;"4RU88398U84";27.03.2017 17:33:53
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:42:40;"Outgoing Call";"00:00:27";"4RU9835RI39";;"4RU9835RI39";27.03.2017 17:43:07
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:45:29;"Outgoing Call";"00:00:15";"4RU9835RI39";;"4RU9835RI39";27.03.2017 17:45:44
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:46:23;"Outgoing Call";"00:02:46";"4RU86833R44";;"4RU86833R44";27.03.2017 17:49:09
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;17:52:55;"Outgoing Call";"00:01:10";"4RU88398U84";;"4RU88398U84";27.03.2017 17:54:05
"4RU8UU64IUU";;27/03/2017;17:55:21;"Incoming Call";"00:00:27";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 17:55:48
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;17:55:21;"Outgoing Call";"00:00:25";"4RU64I8I242";;;27.03.2017 17:55:46
"4RU86833R44";;27/03/2017;17:55:40;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU86833R44";;27/03/2017;17:57:59;"Incoming Call";"00:01:11";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 17:59:10
"4RU64I8I242";;27/03/2017;18:04:34;"Forward";"00:00:09";"4RU9UU98852";;"4RU9UU98852";
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;18:04:34;"Outgoing Call";"00:00:08";"4RU9UU98852";;"4RU9UU98852";27.03.2017 18:04:42
"4RU64I8I242";;27/03/2017;18:05:52;"Forward";"00:00:05";"4RU9UU98852";;"4RU9UU98852";
"4RU9UU98852";;27/03/2017;18:06:32;"Incoming Call";"00:00:14";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 18:06:46
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;18:31:44;"Outgoing Call";"00:02:39";"38R644RII8II";;"38R644RII8II";27.03.2017 18:34:23
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;18:35:12;"Outgoing Call";"00:00:17";"4RU9835RI39";;"4RU9835RI39";27.03.2017 18:35:29
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;18:53:42;"Outgoing Call";"00:09:08";"4RU62R64663";;"4RU62R64663";27.03.2017 19:02:50
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;19:03:05;"Outgoing Call";"00:00:21";"4RU9835RI39";;"4RU9835RI39";27.03.2017 19:03:26
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;19:21:11;"Outgoing Call";"00:00:20";"4RU9835RI39";;"4RU9835RI39";27.03.2017 19:21:31
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;19:31:44;"Outgoing Call";"00:00:03";"4RU9324U982";;"4RU9324U982";27.03.2017 19:31:47
"4RU8UU64IUU";;27/03/2017;19:43:19;"Outgoing Call";"00:02:41";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;19:43:19;"Outgoing Call";"00:02:41";"4RU64R48IR5";;;27.03.2017 19:46:00
"4RU64I8I242";"353R2RIU44R94RI";27/03/2017;19:50:55;"Outgoing Call";"00:00:03";"4RU926I8858";;"4RU926I8858";27.03.2017 19:50:58
"4RU8623UR25";;27/03/2017;19:51:21;"Incoming Call";"00:00:15";"4RU8UU64IUU";;;
"4RU8623UR25";;27/03/2017;19:51:21;"Incoming Call";"00:00:15";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 19:51:36
"4RU926I8858";;27/03/2017;20:11:32;"Incoming Call";"00:00:20";"4RU64I8I242";"353R2RIU44R94RI";"4RU64I8I242";27.03.2017 20:11:52
"4RU8623UR25";;27/03/2017;20:15:20;"Incoming Call";"00:00:41";"4RU8UU64IUU";;;
"4RU8623UR25";;27/03/2017;20:15:20;"Incoming Call";"00:00:41";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 20:16:01
"4RU8UU64IUU";;27/03/2017;20:16:58;"Outgoing Call";"00:00:12";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;20:16:58;"Outgoing Call";"00:00:12";"4RU8623UR25";;;27.03.2017 20:17:10
"4RU8UU64IUU";;27/03/2017;20:34:41;"Outgoing Call";"00:00:09";"4RU8623UR25";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;20:34:41;"Outgoing Call";"00:00:09";"4RU8623UR25";;;27.03.2017 20:34:50
"4RU8623UR25";;27/03/2017;20:42:51;"Incoming Call";"00:00:06";"4RU8UU64IUU";;;
"4RU8623UR25";;27/03/2017;20:42:51;"Incoming Call";"00:00:06";"4RU8UU64IUU";"35384RI88R5889I";;27.03.2017 20:42:57
"4RU86833R44";;27/03/2017;20:51:15;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;20:52:43;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;20:53:01;"Outgoing SMS";"00:00:00";"4RU99535R88";;;
"4RU86833R44";;27/03/2017;20:53:21;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;20:53:39;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;21:24:24;"Outgoing SMS";"00:00:00";"4RU868RR3IR";;"4RU6598III6";
"4RU868RR3IR";;27/03/2017;21:29:43;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU868RR3IR";;27/03/2017;21:29:48;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;21:30:37;"Outgoing SMS";"00:00:00";"4RU868RR3IR";;"4RU6598III6";
"4RU868RR3IR";;27/03/2017;21:31:16;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU99535R88";;27/03/2017;21:35:17;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;21:36:08;"Outgoing SMS";"00:00:00";"4RU99535R88";;;
"4RU8UU64IUU";;27/03/2017;21:52:40;"Outgoing Call";"00:02:09";"4RU64R48IR5";;;
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;21:52:40;"Outgoing Call";"00:02:09";"4RU64R48IR5";;;27.03.2017 21:54:49
"4RU8UU64IUU";"35384RI88R5889I";27/03/2017;21:57:16;"Outgoing SMS";"00:00:00";"4RU64I8I242";;;
"4RU8UU64IUU";;27/03/2017;21:57:17;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU8U338494";"352I53I6I32R6U2";27/03/2017;22:00:55;"Outgoing Call";"00:06:08";"4RU889R29R9";;"4RU889R29R9";27.03.2017 22:07:03
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;22:03:15;"Outgoing SMS";"00:00:00";"4RU8UU64IUU";;"4RU6598III6";
"4RU64I8I242";;27/03/2017;22:03:16;"Incoming SMS";"00:00:00";"4RU8UU64IUU";"35384RI88R5889I";;
"4RU8U338494";"352I53I6I32R6U23";27/03/2017;22:39:17;"Outgoing SMS";"00:00:00";"4RU93U95I89";;"4RU6598III6";
"4RU86833R44";;27/03/2017;22:44:01;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;22:44:24;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;22:44:45;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;22:45:31;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;22:46:07;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;22:46:49;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;22:47:27;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;22:48:03;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
"4RU86833R44";;27/03/2017;23:11:43;"Incoming SMS";"00:00:00";"4RU64I8I242";"353R2RIU44R94RI";"4RU893RII99";
"4RU64I8I242";"353R2RIU44R94RIR";27/03/2017;23:15:50;"Outgoing SMS";"00:00:00";"4RU86833R44";;"4RU6598III6";
