order_id;order_date;product_name;product_type;size;colour;unit_price;description;quantity;customer;gender and age;address
468;2021-4-15;Drawstring;Trousers;XS;violet;104;A violet coloured, XS sized, Drawstring Trousers;1;Hilda Peter;Non-binary,30;4435 O'hara TerraceSuite 232, New Sophie 5289, Tasmania, Australia
469;2021-4-27;Cuban Collar;Shirt;M;violet;93;A violet coloured, M sized, Cuban Collar Shirt;2;Aindrea Franzetti;Female,43;13 Ivy TerraceSuite 494, North Caitlin 628, South Australia, Australia
470;2021-9-11;Drawstring;Trousers;L;orange;104;A orange coloured, L sized, Drawstring Trousers;3;Charles Duffitt;Non-binary,21;93 Anna TerraceSuite 700, South Maxland 2355, Australian Capital Territory, Australia
470;2021-9-11;Cropped;Trousers;XS;yellow;99;A yellow coloured, XS sized, Cropped Trousers;2;Charles Duffitt;Non-binary,21;93 Anna TerraceSuite 700, South Maxland 2355, Australian Capital Territory, Australia
471;2021-7-8;Pullover;Jacket;XS;orange;114;A orange coloured, XS sized, Pullover Jacket;3;Wren Helgass;Female,59;2634 Ward CrescentSuite 361, Port Hannahburgh 4527, Australian Capital Territory, Australia
471;2021-7-8;Parka;Jacket;XL;blue;119;A blue coloured, XL sized, Parka Jacket;2;Wren Helgass;Female,59;2634 Ward CrescentSuite 361, Port Hannahburgh 4527, Australian Capital Territory, Australia
471;2021-7-8;Bomber;Jacket;XL;indigo;90;A indigo coloured, XL sized, Bomber Jacket;3;Wren Helgass;Female,59;2634 Ward CrescentSuite 361, Port Hannahburgh 4527, Australian Capital Territory, Australia
471;2021-7-8;Henley;Shirt;S;indigo;92;A indigo coloured, S sized, Henley Shirt;3;Wren Helgass;Female,59;2634 Ward CrescentSuite 361, Port Hannahburgh 4527, Australian Capital Territory, Australia
472;2021-7-15;Oxford Cloth;Shirt;XL;violet;114;A violet coloured, XL sized, Oxford Cloth Shirt;3;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
472;2021-7-15;Trench Coat;Jacket;S;green;112;A green coloured, S sized, Trench Coat Jacket;3;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
472;2021-7-15;Pleated;Trousers;M;green;90;A green coloured, M sized, Pleated Trousers;3;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
472;2021-7-15;Cords;Trousers;S;yellow;113;A yellow coloured, S sized, Cords Trousers;2;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
472;2021-7-15;Windbreaker;Jacket;S;blue;109;A blue coloured, S sized, Windbreaker Jacket;2;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
472;2021-7-15;Dress;Shirt;S;yellow;119;A yellow coloured, S sized, Dress Shirt;3;Cornie Virr;Genderqueer,27;41 Feeney ParkwaySuite 074, East Chelsea 4401, Northern Territory, Australia
473;2021-5-19;Flannel;Shirt;XL;violet;96;A violet coloured, XL sized, Flannel Shirt;2;Lin Avraam;Genderqueer,65;00 Zachary AvenueApt. 781, Samuelland 4358, South Australia, Australia
474;2021-8-19;Denim;Shirt;XL;orange;115;A orange coloured, XL sized, Denim Shirt;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Trench Coat;Jacket;L;indigo;112;A indigo coloured, L sized, Trench Coat Jacket;3;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Flannel;Shirt;XL;green;96;A green coloured, XL sized, Flannel Shirt;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Joggers;Trousers;XL;green;94;A green coloured, XL sized, Joggers Trousers;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Chambray;Shirt;XL;green;105;A green coloured, XL sized, Chambray Shirt;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Wool;Trousers;L;orange;111;A orange coloured, L sized, Wool Trousers;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Trench Coat;Jacket;XL;blue;112;A blue coloured, XL sized, Trench Coat Jacket;2;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Camp Collared;Shirt;XL;orange;112;A orange coloured, XL sized, Camp Collared Shirt;1;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
474;2021-8-19;Cargo Pants;Trousers;XL;violet;106;A violet coloured, XL sized, Cargo Pants Trousers;2;Kristofor Roos;Agender,22;5567 Clarke MallApt. 756, Jordanside 4043, Australian Capital Territory, Australia
475;2021-5-27;Pleated;Trousers;XL;yellow;90;A yellow coloured, XL sized, Pleated Trousers;2;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Cargo Pants;Trousers;XL;indigo;106;A indigo coloured, XL sized, Cargo Pants Trousers;1;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Tracksuit Bottoms;Trousers;XS;indigo;91;A indigo coloured, XS sized, Tracksuit Bottoms Trousers;1;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Coach;Jacket;XS;red;115;A red coloured, XS sized, Coach Jacket;2;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Trench Coat;Jacket;M;blue;112;A blue coloured, M sized, Trench Coat Jacket;1;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Relaxed Leg;Trousers;XS;blue;95;A blue coloured, XS sized, Relaxed Leg Trousers;2;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Denim;Shirt;L;orange;115;A orange coloured, L sized, Denim Shirt;2;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
475;2021-5-27;Flannel;Shirt;M;indigo;96;A indigo coloured, M sized, Flannel Shirt;2;Miner Craddock;Non-binary,38;8353 Bruen ParkwayApt. 455, Callummouth 5325, Australian Capital Territory, Australia
476;2021-10-7;Henley;Shirt;L;green;92;A green coloured, L sized, Henley Shirt;2;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
476;2021-10-7;Polo;Shirt;L;orange;117;A orange coloured, L sized, Polo Shirt;1;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
476;2021-10-7;Coach;Jacket;S;blue;115;A blue coloured, S sized, Coach Jacket;3;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
476;2021-10-7;Parka;Jacket;S;violet;119;A violet coloured, S sized, Parka Jacket;2;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
476;2021-10-7;Casual Slim Fit;Shirt;XS;green;113;A green coloured, XS sized, Casual Slim Fit Shirt;2;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
476;2021-10-7;Wool;Trousers;M;red;111;A red coloured, M sized, Wool Trousers;3;Taffy Quimby;Non-binary,31;1033 Botsford Estate DrSuite 236, East Xavier 4773, New South Wales, Australia
477;2021-6-20;Relaxed Leg;Trousers;L;orange;95;A orange coloured, L sized, Relaxed Leg Trousers;2;Dean McLarty;Female,39;6303 Nate BoulevardSuite 368, North Ellabury 2815, Northern Territory, Australia
477;2021-6-20;Shearling;Jacket;S;blue;95;A blue coloured, S sized, Shearling Jacket;1;Dean McLarty;Female,39;6303 Nate BoulevardSuite 368, North Ellabury 2815, Northern Territory, Australia
477;2021-6-20;Camp Collared;Shirt;L;violet;112;A violet coloured, L sized, Camp Collared Shirt;2;Dean McLarty;Female,39;6303 Nate BoulevardSuite 368, North Ellabury 2815, Northern Territory, Australia
477;2021-6-20;Parka;Jacket;XS;green;119;A green coloured, XS sized, Parka Jacket;1;Dean McLarty;Female,39;6303 Nate BoulevardSuite 368, North Ellabury 2815, Northern Territory, Australia
477;2021-6-20;Flannel;Shirt;XS;indigo;96;A indigo coloured, XS sized, Flannel Shirt;2;Dean McLarty;Female,39;6303 Nate BoulevardSuite 368, North Ellabury 2815, Northern Territory, Australia
478;2021-10-15;Flannel;Shirt;XL;red;96;A red coloured, XL sized, Flannel Shirt;2;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Coach;Jacket;S;yellow;115;A yellow coloured, S sized, Coach Jacket;1;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Pleated;Trousers;L;red;90;A red coloured, L sized, Pleated Trousers;2;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Joggers;Trousers;S;orange;94;A orange coloured, S sized, Joggers Trousers;3;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Joggers;Trousers;S;indigo;94;A indigo coloured, S sized, Joggers Trousers;2;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Chambray;Shirt;XL;red;105;A red coloured, XL sized, Chambray Shirt;2;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
478;2021-10-15;Shearling;Jacket;S;yellow;95;A yellow coloured, S sized, Shearling Jacket;2;Toddie Snow;Genderqueer,27;19 Young IslandSuite 543, Scottview 3680, New South Wales, Australia
479;2021-6-27;Windbreaker;Jacket;L;indigo;109;A indigo coloured, L sized, Windbreaker Jacket;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
479;2021-6-27;Coach;Jacket;S;green;115;A green coloured, S sized, Coach Jacket;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
479;2021-6-27;High-Waisted;Trousers;S;orange;98;A orange coloured, S sized, High-Waisted Trousers;3;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
479;2021-6-27;Puffer;Jacket;M;blue;110;A blue coloured, M sized, Puffer Jacket;2;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
479;2021-6-27;Denim;Jacket;XL;yellow;92;A yellow coloured, XL sized, Denim Jacket;1;Kayley Brosoli;Non-binary,52;59 Hand ManorApt. 544, South Evaport 6322, Northern Territory, Australia
480;2021-7-15;Joggers;Trousers;XL;indigo;94;A indigo coloured, XL sized, Joggers Trousers;2;Nelli Engall;Genderfluid,21;58 Jett RoadApt. 448, Chasemouth 932, Western Australia, Australia
480;2021-7-15;Cropped;Trousers;L;indigo;99;A indigo coloured, L sized, Cropped Trousers;3;Nelli Engall;Genderfluid,21;58 Jett RoadApt. 448, Chasemouth 932, Western Australia, Australia
480;2021-7-15;Relaxed Leg;Trousers;XL;indigo;95;A indigo coloured, XL sized, Relaxed Leg Trousers;2;Nelli Engall;Genderfluid,21;58 Jett RoadApt. 448, Chasemouth 932, Western Australia, Australia
480;2021-7-15;Relaxed Leg;Trousers;XL;violet;95;A violet coloured, XL sized, Relaxed Leg Trousers;1;Nelli Engall;Genderfluid,21;58 Jett RoadApt. 448, Chasemouth 932, Western Australia, Australia
481;2021-8-20;Wool;Trousers;XS;blue;111;A blue coloured, XS sized, Wool Trousers;2;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Mandarin Collar;Shirt;XL;yellow;108;A yellow coloured, XL sized, Mandarin Collar Shirt;1;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Pleated;Trousers;M;orange;90;A orange coloured, M sized, Pleated Trousers;3;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Casual Slim Fit;Shirt;XS;yellow;113;A yellow coloured, XS sized, Casual Slim Fit Shirt;2;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Relaxed Leg;Trousers;L;blue;95;A blue coloured, L sized, Relaxed Leg Trousers;3;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Mandarin Collar;Shirt;XL;blue;108;A blue coloured, XL sized, Mandarin Collar Shirt;3;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
481;2021-8-20;Camp Collared;Shirt;S;indigo;112;A indigo coloured, S sized, Camp Collared Shirt;3;Isaak Ferrarone;Non-binary,26;074 Hackett ParadeApt. 191, South Holly 3857, Tasmania, Australia
482;2021-8-3;Coach;Jacket;XS;red;115;A red coloured, XS sized, Coach Jacket;3;Eada Viccary;Female,52;72 George CourtApt. 482, North Edwardshire 1091, Northern Territory, Australia
482;2021-8-3;Cords;Trousers;M;red;113;A red coloured, M sized, Cords Trousers;1;Eada Viccary;Female,52;72 George CourtApt. 482, North Edwardshire 1091, Northern Territory, Australia
482;2021-8-3;Trench Coat;Jacket;XL;blue;112;A blue coloured, XL sized, Trench Coat Jacket;2;Eada Viccary;Female,52;72 George CourtApt. 482, North Edwardshire 1091, Northern Territory, Australia
482;2021-8-3;Cargo Pants;Trousers;L;yellow;106;A yellow coloured, L sized, Cargo Pants Trousers;3;Eada Viccary;Female,52;72 George CourtApt. 482, North Edwardshire 1091, Northern Territory, Australia
483;2021-3-15;Leather;Jacket;M;yellow;113;A yellow coloured, M sized, Leather Jacket;1;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;Pleated;Trousers;XL;green;90;A green coloured, XL sized, Pleated Trousers;1;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;Pullover;Jacket;XL;orange;114;A orange coloured, XL sized, Pullover Jacket;3;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;Shearling;Jacket;M;orange;95;A orange coloured, M sized, Shearling Jacket;1;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;High-Waisted;Trousers;L;violet;98;A violet coloured, L sized, High-Waisted Trousers;1;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;Casual Slim Fit;Shirt;XS;violet;113;A violet coloured, XS sized, Casual Slim Fit Shirt;1;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
483;2021-3-15;Windbreaker;Jacket;XS;green;109;A green coloured, XS sized, Windbreaker Jacket;2;Selestina Dauber;Polygender,44;275 Maddison Estate DrApt. 642, Port Aliview 8642, Western Australia, Australia
484;2021-5-5;Wool;Trousers;S;red;111;A red coloured, S sized, Wool Trousers;3;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
485;2021-1-8;Joggers;Trousers;XS;green;94;A green coloured, XS sized, Joggers Trousers;2;Ginnie Glasheen;Polygender,77;08 Howe BoulevardApt. 286, West Stella 9561, South Australia, Australia
486;2021-4-27;Henley;Shirt;L;orange;92;A orange coloured, L sized, Henley Shirt;3;Pietro Duling;Female,36;575 Olson MallApt. 344, Shieldschester 3478, Tasmania, Australia
486;2021-4-27;High-Waisted;Trousers;XL;indigo;98;A indigo coloured, XL sized, High-Waisted Trousers;1;Pietro Duling;Female,36;575 Olson MallApt. 344, Shieldschester 3478, Tasmania, Australia
486;2021-4-27;Joggers;Trousers;M;red;94;A red coloured, M sized, Joggers Trousers;3;Pietro Duling;Female,36;575 Olson MallApt. 344, Shieldschester 3478, Tasmania, Australia
486;2021-4-27;Henley;Shirt;XL;orange;92;A orange coloured, XL sized, Henley Shirt;1;Pietro Duling;Female,36;575 Olson MallApt. 344, Shieldschester 3478, Tasmania, Australia
487;2021-1-9;Peacoat;Jacket;L;blue;102;A blue coloured, L sized, Peacoat Jacket;2;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Chinos;Trousers;S;yellow;100;A yellow coloured, S sized, Chinos Trousers;2;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Cords;Trousers;S;violet;113;A violet coloured, S sized, Cords Trousers;2;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Cropped;Trousers;L;green;99;A green coloured, L sized, Cropped Trousers;1;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Parka;Jacket;S;yellow;119;A yellow coloured, S sized, Parka Jacket;1;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Mandarin Collar;Shirt;XL;yellow;108;A yellow coloured, XL sized, Mandarin Collar Shirt;1;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
487;2021-1-9;Shearling;Jacket;XL;orange;95;A orange coloured, XL sized, Shearling Jacket;2;Vittorio Rosenstengel;Genderqueer,68;5855 Isaac RunApt. 434, East Jasper 3662, Northern Territory, Australia
488;2021-10-1;Leather;Jacket;XL;red;113;A red coloured, XL sized, Leather Jacket;3;Olympia Stobbs;Female,23;91 William IslandSuite 740, Reillyborough 2973, Victoria, Australia
488;2021-10-1;Dress;Shirt;M;orange;119;A orange coloured, M sized, Dress Shirt;1;Olympia Stobbs;Female,23;91 William IslandSuite 740, Reillyborough 2973, Victoria, Australia
488;2021-10-1;Joggers;Trousers;M;indigo;94;A indigo coloured, M sized, Joggers Trousers;3;Olympia Stobbs;Female,23;91 William IslandSuite 740, Reillyborough 2973, Victoria, Australia
488;2021-10-1;Chinos;Trousers;L;yellow;100;A yellow coloured, L sized, Chinos Trousers;2;Olympia Stobbs;Female,23;91 William IslandSuite 740, Reillyborough 2973, Victoria, Australia
488;2021-10-1;High-Waisted;Trousers;M;red;98;A red coloured, M sized, High-Waisted Trousers;2;Olympia Stobbs;Female,23;91 William IslandSuite 740, Reillyborough 2973, Victoria, Australia
489;2021-8-30;Flannel;Shirt;XL;red;96;A red coloured, XL sized, Flannel Shirt;3;Angela Kester;Male,62;63 Tremblay BoulevardApt. 688, Chloeville 1102, South Australia, Australia
489;2021-8-30;Slim-Fit;Trousers;XL;orange;119;A orange coloured, XL sized, Slim-Fit Trousers;1;Angela Kester;Male,62;63 Tremblay BoulevardApt. 688, Chloeville 1102, South Australia, Australia
489;2021-8-30;Pullover;Jacket;L;indigo;114;A indigo coloured, L sized, Pullover Jacket;3;Angela Kester;Male,62;63 Tremblay BoulevardApt. 688, Chloeville 1102, South Australia, Australia
489;2021-8-30;Pullover;Jacket;XS;red;114;A red coloured, XS sized, Pullover Jacket;2;Angela Kester;Male,62;63 Tremblay BoulevardApt. 688, Chloeville 1102, South Australia, Australia
